7128982,"Hispano Técnica del Clima (Hitecsa)",26,"Engineering and Machinery","Hictesa is a company dedicated to the design, manufacture and trading of air conditioning equipment and hot air pumps for the commercial, residential and industrial  sectors.","http://www.hitecsa.com",""," ",8311297105115,"Spain",13/02/2002
23000018,"Highland Investment Company Ltd",43,"Food Producers and Processors","Highland Investment Company was formed in the late 1920's as a farming company in East Kent.  Since the 1950's, it has developed into hard and soft fruit production and established its own packing and storage facilities.  The company now supplies fresh produce to all the major multiples, both from the UK and abroad.","","","",85110105116115,"United Kingdom",07/07/1995
5019052,"Hint-Els Dentacad System GmbH",3100,"Healthcare and Life Sciences","CAD/CAM Dental systems
","http://www.hintel.com","","",7110111411004,"Germany",17/04/2000
31000002,"Henry Diaper & Co Ltd",59,"Transport","Specialised supply chain logistics operator.  Encompassing warehousing; national distribution; freight forwarding; rail linked; complex computer driven management links and reporting structures with a total back office facility up to full unaudited accounts.","http://www.henrydiaper.co.uk","","",85110105116115,"United Kingdom",07/07/1995
19001439,"Herbert Group Ltd",26,"Engineering and Machinery","Weighing & Labelling products and services to the food retail and food manufacturing sectors.","http://www.herbertgroup.com","","",85110105116115,"United Kingdom",23/04/1998
55063601,"Hi-Gear Leisure plc",34,"Household goods and Textiles","Distributors of outdoor leisure and sports goods.  Specialising in camping, hiking, walking, skiing, cycling, fishing and travel products.  Stock held in the K of 4,000 different products.  Sourcing companies are in Shanghai, People's Republic of China and Jakarta, Indonesia.","http://www.higearleisure.com","","",85110105116115,"United Kingdom",07/07/1995
2000299,"Hayward Tyler Group Ltd",26,"Engineering and Machinery","Hayward Tyler Group, headquartered in Luton, England is the ultimate holding company for a group of businesses that excel in the design and manufacture of specialised motors and pumps.  Since registration of the original company in 1815, Hayward Tyler has developed constantly to become one of the world's leading producers of 'wet' (or internally fluid cooled) electric motors.  When combined with its extensive range of pumps, a leak proof and sealless solution can be provided for many difficult applications.  Markets served include Power Generation, the Petrochemical & Chemical Process and Water Industries.  During the Group's growth, it has established divisions in the USA, Scotland, China and India.","http://www.haywardtyler.com","","",85110105116115,"United Kingdom",31/10/1996
1001125,"Harris Pye Marine Ltd.",26,"Engineering and Machinery","Harris Pye carry out marine repairs at sea and on dockside bases but with a major emphasis on boiler repair and refurbishment.","http://www.harrispyegroup.com","","",85110105116115,"United Kingdom",19/08/1997
31000011,"Haulfryn Group Limited",53,"Leisure, Entertainment and Hotels","Haulfryn Group Ltd, founded in 1935, operates holiday and residential mobile home parks in England and Wales.  The holiday parks are mainly in North Wales and include The Warren, one of the best known and highest quality parks in the UK.  Others are in South Devon and on the East Sussex coast.  Residential home parks are situated in the Home Counties, Cheltenham, Dorset, Hampshire and Wiltshire.  The business includes substantial redevelopment and upgrading of parks.  Haulfryn is one of the industry leaders, particularly in raising the standards both of the parks and of the homes provided on them.","http://www.haulfryn-group.co.uk","","",85110105116115,"United Kingdom",07/07/1995
70055357,"Haven Automation Ltd",4000,"Advanced Technologies","Haven Automation Ltd are manufacturers and distributors of a range of calibration equipment, from hand-held calibrators covering temperature, pressure and electrical requirements to complete instrument test benches.  In addition, Haven's UKAS approved calibration laboratory provides an efficient, cost-effective calibration service for a wide range of instruments.","http://www.haven.co.uk","","",85110105116115,"United Kingdom",07/07/1995
5009305,"Handling Systems Beteiligungs GmbH",26,"Engineering and Machinery","Cargo Handling Systems
","http://www.refa.de","","",7110111411004,"Germany",28/05/1998
5007793,"HAPPY TRAVEL",53,"Leisure, Entertainment and Hotels","HAPPY TRAVEL is an holding which groups two tour-operators :

- PLEINE EVASION, specialised in travels exclusively for work's councils,
- PLEIN VENT, specialised in travels only from Lyon / Marseille / Nice","","","",701149711105,"France",16/07/1998
5002549,"HACOT & COLOMBIER",34,"Household goods and Textiles","Familial Group specialised in household linen from weaving to the clothing industry.

Two branches of distribution :

- one specialised in distribution of products for the mass-marketing
- the other one specialised in distribution for upper of the range market of clothing industry, under the brand 'Anne de Solene'.

The Group diversified its range of product with a brand for babies : 'P'tit Basile'","http://www.hacotcolombier.com","","",701149711105,"France",16/12/1988
